Customer_ID,Branch,City,Gender,Age,Profession,Account_Type,Account_Balance,Transaction_ID,Transaction_Type,Transaction_Amount,Transaction_Channel,Transaction_Date,Loan_Type,Loan_Amount,Credit_Score,Card_Type,Internet_Banking,Mobile_Banking,Customer_Since_Year,Last_Login_Days_Ago
105355,Bangalore,Pune,Female,28,Student,Savings,128479.14,505355,Transfer,10098.75,Mobile App,45004,Home Loan,1628673.12,425,None,Yes,No,2011,98
105356,Bangalore,Bangalore,Female,29,Retired,Salary,140979.29,505356,Deposit,198148.93,Online,45053,Home Loan,428390.42,726,Debit,No,Yes,2018,37
105357,Pune,Bangalore,Female,36,Self-Employed,Salary,225407.17,505357,Transfer,153632.17,Online,44610,Education Loan,364606.71,782,None,No,No,2021,35
105358,Bangalore,Noida,Female,37,Student,Savings,375233.86,505358,Withdrawal,52390.78,ATM,44684,Home Loan,1235614.19,403,None,Yes,Yes,2021,7
105359,Delhi,Pune,Male,26,Self-Employed,Savings,462235.6,505359,Withdrawal,98326.8,Online,45417,None,1738527.39,870,Debit,Yes,No,2012,83
105360,Pune,Ghaziabad,Male,60,Retired,Salary,108919.67,505360,Payment,191600.53,Online,44917,Home Loan,1732306.37,822,None,No,No,2016,17
105361,Pune,Gurgaon,Male,35,Student,Current,441126.11,505361,Transfer,108817.88,Mobile App,45445,Home Loan,876889.41,387,Credit,No,Yes,2011,73
105362,Delhi,Noida,Male,58,Salaried,Current,302581.89,505362,Withdrawal,83916.44,Mobile App,45109,Personal Loan,1370922.86,389,Credit,No,No,2015,49
105363,Mumbai,Delhi,Male,64,Student,Savings,427933.97,505363,Payment,7611.76,Branch,44642,Home Loan,1650667.89,579,None,Yes,Yes,2020,107
105364,Hyderabad,Delhi,Female,35,Business,Current,424255.7,505364,Deposit,116997.92,Online,44987,None,432503.93,873,None,Yes,Yes,2012,91
105365,Chennai,Mumbai,Female,57,Salaried,Salary,196799.69,505365,Transfer,176342.74,Online,44673,Home Loan,789896.5,606,Debit,No,No,2011,59
105366,Hyderabad,Ghaziabad,Male,53,Business,Current,339388.77,505366,Withdrawal,108608.31,Branch,44800,Car Loan,1266779.25,421,Debit,No,No,2023,65
105367,Mumbai,Faridabad,Female,44,Student,Salary,473356.55,505367,Withdrawal,156377.92,Online,44915,Education Loan,1678909.39,569,Credit,No,No,2006,24
105368,Kolkata,Bangalore,Female,30,Student,Savings,336519.86,505368,Payment,177206.89,ATM,44959,Education Loan,672004.22,762,Debit,No,Yes,2016,64
105369,Kolkata,Ghaziabad,Female,64,Self-Employed,Current,229621.5,505369,Payment,81522.88,ATM,44972,Personal Loan,1242557.5,525,Credit,Yes,No,2014,49
105370,Chennai,Gurgaon,Female,25,Student,Current,186608.72,505370,Payment,82375.33,Branch,45384,None,117116.54,809,Credit,No,No,2010,90
105371,Pune,Ghaziabad,Male,65,Salaried,Salary,72513.48,505371,Deposit,184285.63,Mobile App,44738,None,1865019.23,498,Credit,No,No,2015,70
105372,Chennai,Gurgaon,Female,60,Business,Salary,499399.56,505372,Withdrawal,68189.36,Branch,44678,Personal Loan,1791993.49,878,None,No,Yes,2011,97
105373,Chennai,Mumbai,Male,40,Retired,Savings,329251.42,505373,Payment,132335.26,Online,44761,Education Loan,1844293.62,853,None,Yes,Yes,2022,100
105374,Delhi,Bangalore,Male,30,Business,Savings,139001.95,505374,Withdrawal,124017.43,Mobile App,45145,Car Loan,1936562.72,558,Credit,Yes,No,2022,58
105375,Delhi,Bangalore,Female,24,Self-Employed,Salary,38149.9,505375,Transfer,97085.86,ATM,45247,Education Loan,1691385.72,310,Credit,No,No,2021,41
105376,Kolkata,Mumbai,Female,67,Retired,Salary,377205.88,505376,Deposit,128431.9,Branch,44662,Education Loan,421900.35,897,Debit,No,Yes,2013,73
105377,Chennai,Mumbai,Female,57,Retired,Savings,427680.72,505377,Withdrawal,140657.86,ATM,45029,Car Loan,1162480.08,694,Debit,Yes,Yes,2009,99
105378,Bangalore,Faridabad,Male,19,Student,Salary,214470.51,505378,Transfer,184969.72,ATM,44859,Education Loan,359539.63,632,Debit,No,No,2007,116
105379,Hyderabad,Mumbai,Female,20,Self-Employed,Current,478084.58,505379,Withdrawal,160172.62,Mobile App,44942,Home Loan,40956.19,607,Credit,No,Yes,2010,34
105380,Kolkata,Ghaziabad,Male,59,Self-Employed,Savings,164911.59,505380,Transfer,71670.72,ATM,44643,None,286699.53,636,Credit,No,No,2021,101
105381,Chennai,Delhi,Female,56,Student,Current,378274.5,505381,Deposit,86485.09,Online,45106,Education Loan,1683576.92,470,None,No,No,2019,73
105382,Bangalore,Gurgaon,Male,40,Salaried,Salary,132228.24,505382,Deposit,180740.81,Mobile App,45011,Car Loan,1487394.54,505,None,Yes,No,2021,60
105383,Chennai,Pune,Male,24,Student,Savings,168632.66,505383,Deposit,54257.4,Branch,45112,None,1519741.52,876,None,No,Yes,2013,15
105384,Pune,Gurgaon,Male,21,Self-Employed,Savings,303089.78,505384,Withdrawal,65037.07,ATM,44952,None,811793.72,699,Debit,Yes,Yes,2014,83
105385,Mumbai,Delhi,Male,25,Retired,Savings,19296.43,505385,Withdrawal,137855.39,Mobile App,44864,Education Loan,53623,499,Credit,Yes,Yes,2014,56
105386,Bangalore,Bangalore,Male,49,Salaried,Salary,106198.86,505386,Transfer,22244.82,Mobile App,44667,Education Loan,635550.32,880,None,No,No,2010,97
105387,Pune,Pune,Male,36,Self-Employed,Savings,88996.53,505387,Deposit,157461.05,Mobile App,45140,Education Loan,910334.39,310,Debit,No,No,2009,52
105388,Hyderabad,Ghaziabad,Male,29,Self-Employed,Savings,164665.89,505388,Deposit,189678.87,Branch,44870,Personal Loan,716170.92,410,Debit,Yes,No,2005,56
105389,Mumbai,Faridabad,Female,27,Student,Savings,388954.94,505389,Transfer,128667.29,ATM,44980,None,1002657.44,542,Credit,No,Yes,2014,9
105390,Pune,Noida,Male,31,Business,Savings,453893.17,505390,Transfer,14540.2,Branch,44666,Personal Loan,1224578.55,884,None,No,No,2021,72
105391,Delhi,Ghaziabad,Female,44,Self-Employed,Salary,7323.61,505391,Payment,47780.81,ATM,45040,Education Loan,236154.48,344,Credit,No,Yes,2009,46
105392,Kolkata,Mumbai,Female,61,Business,Savings,129363.9,505392,Withdrawal,19592.11,Online,45392,Car Loan,1815742.36,594,Credit,No,No,2016,87
105393,Chennai,Pune,Female,38,Salaried,Savings,13669.08,505393,Deposit,61888.64,Branch,45447,Education Loan,1120050.99,790,Credit,No,No,2006,4
105394,Kolkata,Bangalore,Male,37,Retired,Salary,430760.42,505394,Withdrawal,187916.06,Online,45215,Education Loan,1712262.48,694,Debit,No,Yes,2012,101
105395,Hyderabad,Ghaziabad,Male,21,Business,Savings,100168.04,505395,Transfer,71905.38,Online,45349,Home Loan,948843.97,738,Debit,Yes,No,2013,68
105396,Chennai,Gurgaon,Female,36,Business,Current,385578.18,505396,Deposit,36954.54,Online,45421,Home Loan,1462683.15,630,Debit,No,No,2021,108
105397,Mumbai,Gurgaon,Male,46,Business,Savings,17619.19,505397,Transfer,132347.49,Branch,44684,None,1790245.2,873,Credit,Yes,No,2018,107
105398,Bangalore,Faridabad,Male,24,Business,Savings,199793.68,505398,Transfer,179939.6,Branch,45184,None,1202169.45,579,Debit,No,Yes,2013,76
105399,Bangalore,Mumbai,Female,50,Business,Current,179953.79,505399,Payment,6995.42,Online,45367,None,817491.09,618,Debit,Yes,No,2009,113
105400,Chennai,Pune,Female,25,Salaried,Salary,165337.69,505400,Payment,133716.97,Mobile App,45239,Personal Loan,1151626.76,652,None,Yes,No,2023,45
105401,Mumbai,Faridabad,Female,28,Self-Employed,Savings,285518.15,505401,Deposit,57889.12,Branch,45067,None,333799.5,545,None,Yes,No,2017,5
105402,Chennai,Faridabad,Female,50,Retired,Current,196263.14,505402,Withdrawal,74876.68,Online,44659,Home Loan,1404887.75,878,None,Yes,Yes,2017,91
105403,Chennai,Delhi,Female,42,Self-Employed,Salary,202212.06,505403,Payment,47525.41,ATM,44712,None,74830.93,861,Debit,No,No,2008,100
105404,Pune,Pune,Female,50,Salaried,Salary,95412.53,505404,Transfer,181227.66,Mobile App,45262,Education Loan,904936.27,461,None,No,Yes,2009,117
105405,Chennai,Noida,Female,53,Salaried,Current,207838.32,505405,Transfer,177215.84,Branch,44747,Home Loan,1091914.27,361,Credit,Yes,Yes,2016,60
105406,Bangalore,Noida,Male,43,Business,Salary,370804.47,505406,Transfer,120999.67,Online,44849,Personal Loan,805257.52,479,Debit,Yes,Yes,2005,4
105407,Hyderabad,Pune,Male,53,Salaried,Salary,162220.45,505407,Withdrawal,3314.45,Online,44640,Personal Loan,965708.53,436,Credit,No,Yes,2022,1
105408,Chennai,Mumbai,Male,28,Salaried,Current,428685.48,505408,Withdrawal,189320.69,Mobile App,44933,None,351434.74,891,Credit,Yes,No,2018,48
105409,Bangalore,Faridabad,Female,47,Business,Salary,83899.57,505409,Withdrawal,93535.71,Branch,45294,Personal Loan,156331.81,796,Credit,Yes,No,2008,27
105410,Delhi,Bangalore,Male,50,Salaried,Current,423469.99,505410,Deposit,97839.36,Mobile App,45047,Personal Loan,886303.1,373,Credit,Yes,No,2015,60
105411,Mumbai,Gurgaon,Female,27,Salaried,Salary,308267.68,505411,Withdrawal,154612.9,Mobile App,45185,Home Loan,1867522.97,602,None,Yes,No,2011,82
105412,Delhi,Noida,Female,46,Salaried,Current,212464.88,505412,Transfer,122780,Branch,45281,None,359586.42,642,Debit,No,No,2021,43
105413,Chennai,Bangalore,Female,42,Student,Salary,18583.13,505413,Transfer,24368.71,Mobile App,45453,None,566318.82,499,Debit,No,Yes,2009,3
105414,Bangalore,Pune,Male,49,Self-Employed,Current,64157.32,505414,Deposit,21161.66,Online,45117,Education Loan,1758083.36,693,None,Yes,No,2016,56
105415,Mumbai,Bangalore,Female,21,Student,Savings,207714.94,505415,Withdrawal,50502.04,Mobile App,44791,None,534988.83,492,Credit,No,Yes,2010,27
105416,Kolkata,Pune,Female,56,Self-Employed,Salary,439086.11,505416,Payment,14208.96,Mobile App,45368,None,771418.86,776,Debit,Yes,No,2006,89
105417,Mumbai,Ghaziabad,Female,51,Business,Current,478458.92,505417,Deposit,166612.59,Online,45117,Home Loan,203562.88,834,Credit,Yes,No,2006,85
105418,Mumbai,Delhi,Male,39,Business,Salary,464908.64,505418,Payment,7987.29,Mobile App,44932,Education Loan,93275.51,676,Credit,Yes,Yes,2008,51
105419,Chennai,Gurgaon,Male,30,Self-Employed,Salary,137767.23,505419,Transfer,189201.23,ATM,45040,Education Loan,1320831.53,592,Debit,No,Yes,2014,21
105420,Pune,Delhi,Female,68,Self-Employed,Savings,129011.31,505420,Withdrawal,22312.53,Online,45142,None,297675.16,876,Credit,No,No,2007,49
105421,Delhi,Ghaziabad,Female,53,Retired,Salary,370017.35,505421,Deposit,171541.17,Online,44934,Car Loan,1117152.8,486,None,Yes,No,2017,81
105422,Delhi,Noida,Female,23,Self-Employed,Salary,470335.88,505422,Withdrawal,47524.92,Mobile App,45077,Education Loan,860455.43,525,None,No,Yes,2016,101
105423,Kolkata,Delhi,Male,34,Self-Employed,Savings,67539.71,505423,Withdrawal,132180.88,Online,45067,None,188695.48,431,Debit,Yes,Yes,2013,9
105424,Chennai,Mumbai,Female,43,Business,Current,189414.33,505424,Payment,68489.23,Online,45035,None,857824.96,664,None,Yes,No,2022,52
105425,Mumbai,Delhi,Female,41,Business,Current,418363.92,505425,Payment,13549.19,Online,45439,Home Loan,496395.45,866,None,Yes,Yes,2019,35
105426,Pune,Delhi,Male,26,Salaried,Current,246501.39,505426,Transfer,146112.2,ATM,44685,Education Loan,1716933.18,777,Debit,Yes,No,2005,61
105427,Hyderabad,Bangalore,Male,19,Salaried,Current,421339.17,505427,Payment,161592.89,Online,45292,Education Loan,525786.41,820,Debit,No,Yes,2015,8
105428,Delhi,Pune,Male,37,Business,Current,59259.54,505428,Payment,59818.12,ATM,44824,Car Loan,1397224.68,730,None,Yes,No,2011,21
105429,Delhi,Ghaziabad,Male,44,Salaried,Current,388737.42,505429,Payment,156937.12,ATM,45270,None,1369302.06,589,None,Yes,No,2008,85
105430,Bangalore,Pune,Male,23,Student,Savings,195412.95,505430,Transfer,91552.39,Branch,44916,Education Loan,386339.97,731,None,No,Yes,2005,25
105431,Mumbai,Gurgaon,Male,67,Student,Current,346834.08,505431,Transfer,145927.6,Online,45125,Personal Loan,1111383.47,874,Debit,Yes,Yes,2020,65
105432,Chennai,Bangalore,Female,44,Salaried,Savings,147283.27,505432,Payment,129094.28,Online,44723,Education Loan,1682778.44,725,None,Yes,Yes,2017,55
105433,Delhi,Pune,Male,41,Salaried,Salary,346257.74,505433,Deposit,185981.42,Mobile App,44845,None,200775.31,595,Debit,No,Yes,2011,110
105434,Pune,Gurgaon,Male,32,Self-Employed,Savings,351350.06,505434,Payment,65666.43,ATM,45044,Personal Loan,1221086.58,832,None,Yes,Yes,2020,114
105435,Chennai,Ghaziabad,Female,65,Self-Employed,Savings,210249.22,505435,Deposit,22097.71,Online,45078,Car Loan,339134.19,705,Debit,Yes,No,2019,5
105436,Mumbai,Bangalore,Female,50,Student,Savings,484624.24,505436,Deposit,157676.93,Online,44704,Personal Loan,481581.14,842,None,Yes,No,2014,13
105437,Mumbai,Pune,Female,59,Student,Savings,1243.99,505437,Payment,162577.54,ATM,44978,Home Loan,1296607.88,679,Credit,No,No,2006,24
105438,Delhi,Delhi,Male,27,Self-Employed,Current,337429.5,505438,Withdrawal,5319.52,ATM,45121,Personal Loan,1276274.94,848,Credit,No,Yes,2006,47
105439,Kolkata,Bangalore,Male,38,Self-Employed,Salary,454451,505439,Withdrawal,25313.53,Branch,44589,Personal Loan,1329226.9,589,Debit,Yes,No,2021,89
105440,Chennai,Delhi,Male,23,Self-Employed,Salary,428884.29,505440,Transfer,166457.34,Branch,45413,Personal Loan,1085204.15,453,Credit,Yes,No,2016,112
105441,Chennai,Faridabad,Male,47,Salaried,Salary,282794.13,505441,Withdrawal,120161.04,Branch,44589,None,1567804.61,693,None,Yes,No,2020,82
105442,Bangalore,Bangalore,Male,40,Business,Savings,447980.62,505442,Withdrawal,90620.22,Online,44934,Car Loan,1296815,538,Credit,No,Yes,2005,39
105443,Pune,Mumbai,Female,53,Student,Savings,54858.32,505443,Transfer,165358.27,Branch,45152,Personal Loan,426692.43,474,None,No,No,2007,33
105444,Mumbai,Noida,Female,63,Retired,Current,272196.49,505444,Deposit,49276.34,ATM,45286,Home Loan,202744.22,772,None,Yes,No,2011,5
105445,Mumbai,Noida,Male,66,Self-Employed,Current,490674.07,505445,Transfer,65043.18,Online,44937,Education Loan,20418.93,617,Debit,Yes,No,2023,1
105446,Delhi,Gurgaon,Male,20,Salaried,Salary,495786.93,505446,Withdrawal,154726.46,Online,44881,Personal Loan,14002.1,632,Debit,No,No,2011,119
105447,Delhi,Ghaziabad,Female,43,Student,Savings,339900.35,505447,Payment,118247.44,ATM,45178,Education Loan,212674.42,377,None,Yes,No,2021,83
105448,Delhi,Bangalore,Male,51,Self-Employed,Savings,84658.19,505448,Transfer,41762.89,Online,45013,Education Loan,868454.73,502,None,Yes,Yes,2014,4
105449,Bangalore,Delhi,Female,47,Salaried,Savings,57349.38,505449,Withdrawal,178806.95,Online,44588,Education Loan,11722.76,345,Debit,No,Yes,2017,112
105450,Pune,Pune,Female,35,Student,Salary,461300.25,505450,Transfer,198869.46,ATM,44571,Personal Loan,765325.18,810,None,No,Yes,2011,90
105451,Kolkata,Mumbai,Female,34,Student,Salary,440448.58,505451,Payment,28995.99,Mobile App,44831,None,1554566.72,459,None,No,No,2023,14
105452,Delhi,Noida,Female,62,Retired,Savings,158385.11,505452,Payment,59373.98,Branch,45248,Personal Loan,257006.49,582,Debit,Yes,No,2020,99
105453,Delhi,Ghaziabad,Female,68,Retired,Savings,465849.16,505453,Payment,149917.62,Online,45150,Personal Loan,1575841.49,510,None,No,Yes,2015,8
105454,Hyderabad,Ghaziabad,Female,59,Student,Salary,66132.67,505454,Withdrawal,24779.44,Online,45254,None,380033.35,433,None,No,Yes,2018,89
105455,Pune,Bangalore,Female,38,Salaried,Salary,147951.14,505455,Withdrawal,92967.33,ATM,45395,Car Loan,456190.02,460,Credit,No,Yes,2012,6
105456,Delhi,Delhi,Female,41,Self-Employed,Current,322419.06,505456,Transfer,43763.98,ATM,44995,None,488044.84,820,Credit,Yes,No,2013,24
105457,Bangalore,Bangalore,Male,21,Self-Employed,Current,86164.27,505457,Withdrawal,132910.92,ATM,44860,Personal Loan,647560.96,578,Credit,Yes,No,2013,36
105458,Chennai,Bangalore,Female,66,Student,Current,494542.77,505458,Payment,72021.96,ATM,45370,Personal Loan,1002196.54,395,Debit,Yes,No,2017,27
105459,Kolkata,Mumbai,Female,65,Self-Employed,Savings,112061.31,505459,Payment,169647.83,ATM,44864,None,1361268.96,886,Credit,Yes,No,2005,44
105460,Chennai,Ghaziabad,Female,42,Retired,Savings,123414.99,505460,Withdrawal,91708.05,Mobile App,44606,Home Loan,1552100.13,348,None,Yes,No,2005,0
105461,Hyderabad,Noida,Female,68,Self-Employed,Savings,237823.65,505461,Payment,107349.3,Mobile App,44654,None,43207.09,325,None,Yes,Yes,2006,67
105462,Mumbai,Faridabad,Female,41,Business,Salary,389471.29,505462,Payment,177810.35,Online,44626,Education Loan,290993.89,605,None,No,Yes,2019,37
105463,Mumbai,Noida,Male,63,Retired,Current,61125.08,505463,Withdrawal,153738.27,Online,45090,None,1496634.87,400,Credit,No,No,2013,100
105464,Delhi,Mumbai,Female,69,Retired,Salary,334054.86,505464,Payment,161787.83,Mobile App,44733,Home Loan,1544869.55,488,None,No,No,2009,45
105465,Hyderabad,Faridabad,Male,44,Student,Salary,50586.33,505465,Payment,2597.83,Mobile App,44618,Education Loan,1888709.44,868,Debit,Yes,Yes,2008,91
105466,Chennai,Pune,Female,48,Student,Salary,48265.87,505466,Payment,131507.74,ATM,45071,Personal Loan,582272.29,874,None,No,No,2017,10
105467,Bangalore,Pune,Female,64,Self-Employed,Savings,21656.33,505467,Transfer,93243.13,Online,45318,Car Loan,450782.21,869,None,No,No,2010,23
105468,Kolkata,Ghaziabad,Male,68,Self-Employed,Savings,272764.71,505468,Deposit,176750.4,ATM,44772,None,1147517.73,642,None,Yes,No,2005,112
105469,Pune,Noida,Male,52,Student,Salary,218548.57,505469,Payment,7749.07,ATM,45362,None,157568.8,799,Debit,No,No,2021,96
105470,Chennai,Delhi,Female,69,Salaried,Current,154370.48,505470,Deposit,168963.58,ATM,45136,None,1450480.31,589,None,No,No,2021,105
105471,Hyderabad,Mumbai,Female,37,Self-Employed,Savings,264028.56,505471,Payment,27186.19,Online,45013,None,956397.31,794,None,Yes,No,2011,9
105472,Hyderabad,Ghaziabad,Male,33,Salaried,Savings,251422.54,505472,Transfer,118410.27,Branch,44812,Home Loan,1420091.6,876,None,Yes,Yes,2018,76
105473,Pune,Delhi,Male,48,Retired,Salary,237466.81,505473,Payment,145333.52,Online,45060,Education Loan,317257.3,504,None,No,No,2015,117
105474,Chennai,Faridabad,Female,24,Business,Savings,87053.31,505474,Transfer,39589.66,Branch,44742,Home Loan,929660.72,362,Debit,No,No,2016,1
105475,Kolkata,Pune,Male,35,Salaried,Current,448578.33,505475,Deposit,33421.73,ATM,44905,Car Loan,690442.63,312,Credit,Yes,Yes,2011,115
105476,Chennai,Gurgaon,Male,25,Self-Employed,Salary,310392.3,505476,Transfer,136489.31,Branch,44888,Home Loan,942730.31,730,Debit,Yes,No,2023,33
105477,Chennai,Gurgaon,Male,44,Student,Savings,64518.42,505477,Withdrawal,33527.51,Online,45254,None,1115922.64,605,Credit,Yes,Yes,2023,115
105478,Kolkata,Faridabad,Male,31,Student,Salary,128475.85,505478,Transfer,102655.83,Mobile App,44651,Car Loan,1369251.82,882,Debit,No,No,2017,72
105479,Bangalore,Gurgaon,Male,35,Business,Salary,382528.06,505479,Deposit,52577.83,ATM,45281,Car Loan,1733575.71,863,Credit,No,No,2008,0
105480,Pune,Bangalore,Female,18,Business,Current,388429.33,505480,Withdrawal,6429.48,ATM,44575,Car Loan,465984.08,808,Debit,Yes,Yes,2006,113
105481,Hyderabad,Mumbai,Female,48,Retired,Current,363144.11,505481,Deposit,13515.14,ATM,44942,Personal Loan,853742.74,417,None,No,No,2011,34
105482,Kolkata,Bangalore,Female,37,Salaried,Savings,395442.67,505482,Deposit,26369.02,ATM,44765,Home Loan,226254.8,642,Debit,Yes,No,2018,67
105483,Delhi,Ghaziabad,Female,23,Business,Salary,299503.02,505483,Withdrawal,109096.87,Branch,44862,Car Loan,668366.2,527,Debit,Yes,Yes,2012,55
105484,Delhi,Ghaziabad,Female,62,Retired,Savings,145096.64,505484,Payment,42364.94,ATM,44940,Education Loan,759874.99,519,Credit,Yes,Yes,2018,26
105485,Delhi,Mumbai,Female,18,Retired,Savings,179473.96,505485,Payment,169913.67,Mobile App,44882,Car Loan,882635.57,803,None,Yes,Yes,2021,92
105486,Delhi,Noida,Male,36,Retired,Savings,255309.61,505486,Deposit,5538.95,ATM,44980,Education Loan,1853708.2,751,None,No,Yes,2012,1
105487,Pune,Ghaziabad,Male,56,Self-Employed,Current,123765.44,505487,Deposit,131931.26,Online,44977,Home Loan,1819848.37,868,None,No,Yes,2010,2
105488,Mumbai,Pune,Male,44,Business,Salary,426803.55,505488,Deposit,17993.03,Online,45251,Education Loan,138174.86,875,Debit,Yes,No,2010,53
105489,Bangalore,Gurgaon,Female,33,Student,Salary,373730.57,505489,Deposit,178084.29,Mobile App,45106,Home Loan,827709.53,897,Credit,Yes,No,2008,17
105490,Mumbai,Pune,Male,31,Retired,Current,490023.05,505490,Transfer,8329.16,ATM,44886,Home Loan,640110.09,381,None,Yes,No,2010,82
105491,Chennai,Mumbai,Male,51,Student,Current,208213.39,505491,Payment,28691.42,Branch,44850,None,722186.78,742,Debit,No,Yes,2009,9
105492,Chennai,Delhi,Male,24,Self-Employed,Savings,435511.98,505492,Deposit,55608.28,Mobile App,45395,None,1501164.48,677,None,Yes,Yes,2019,86
105493,Kolkata,Bangalore,Male,37,Salaried,Savings,389783.72,505493,Payment,20210.45,Mobile App,45362,Personal Loan,394434.82,739,Credit,No,No,2019,106
105494,Delhi,Noida,Male,48,Self-Employed,Current,416137.09,505494,Transfer,182313.24,Online,45323,None,1511670.92,532,Credit,No,No,2011,47
105495,Kolkata,Delhi,Female,39,Self-Employed,Current,344386.09,505495,Payment,26561.89,ATM,44969,Education Loan,1834154.99,301,None,No,No,2019,19
